sentence,label,label_id
Those of we who know the difference between “ striking oil ” and digging an Artesian well for it and putting in valves and pistons with a steam - engine best understands the figure.,active,1
"The entire town folks Royally welcomed them, together with the many officials of the silk industries, from whose ranks the boys had marched away.",active,1
To this end itinerant priests Werecaring for the habitants at much less expense than would be entailed by fixing on each parish the support of its Curé.,active,1
Evidently some interference outside the industry itself only can prevent this result.,active,1
"Means of matches lit this, and a rocket next appeared.",active,1
"The use of small wing planes produces the same effect, called “ ailerons, ” at each side of the main planes.",active,1
Those who have never felt anything of the sort calls in question the good faith of people who feel pure aesthetic emotions.,active,1
The same route or by way of Hilo may make the return to Honolulu.,active,1
"On the edge of the crowd a gang of Louts who had surrounded an ice - cream Barrow Wasguying an old man, who had been trying to force his way through it,.",active,1
"Notwithstanding this convenient arrangement, certain proper names given to they in old times nearly always refer to some of the brightest stars.",active,1
But each man should answer invitations sent to the men of the family.,active,1
"Gibbon says the Gnostics to have been “ the most polite, the most learned, and the most wealthy of the Christian name . ”",active,1
Any more people not will bother me . ”,active,1
A burst of laughter interrupted M. Lenormand.,active,1
"Courage most assuredly ever will distinguish soldiers who have been conspicuous for discipline, when it is called forth.",active,1
"Mr. Woodburn, of Nevada also introduced into the House of Representatives on April 1st, 1886, it.",active,1
"The rumors and processes of war suddenly break this peace, and we feel the dread of the impending German attack and the personal solicitude of Miss Stanley, the American heroine Lovingly anxious for the fate of her English Fiancé.",active,1
"Other industrial events, chief among which may be put the increased concentration of industry in and around a relatively small number of cities or regions largely have governed the effects of this change.",active,1
A wild plunge into public madness Avenges the long years of private caution.,active,1
Taboo not protects the bodies of slaves like those of their masters.,active,1
"Edward I commenced about 1283 it, but took forty years to complete.",active,1
"Here parties of Malcontents from the reservation, driven largely by starvation and ill - treatment to seek another home joined from time to time him.",active,1
"The Sultan Moulay - Ismaël built Meknez, around the nucleus of a small town of which the site happened to please him, at the very moment when Louis Xiv was creating Versailles.",active,1
"Blows to answer force the spies, and they tell the Egyptian monarch that the King of the Khita “ is powerful with many soldiers, and with chariot soldiers, and with their harness, as many as the sand of the Seashore, and they are ready to fight behind Kadesh . ”",active,1
"If Torinus ever dared making important changes in the old text, collation easily Ascertains them with other texts.",active,1
"If him was taken in, simply a Donnish unwillingness to allow any one to be better informed on any subject than he was himself dictated his answer.",active,1
